transaction_id,amount,currency,type
47236,3076.4,USD,payment
47237,3621.15,USD,deposit
47238,4506.46,USD,payment
47239,4068.78,GBP,withdrawal
47240,2517.64,EUR,payment
47241,37.41,USD,withdrawal
47242,3023.79,GBP,deposit
47243,2836.69,GBP,deposit
47244,1056.28,GBP,payment
47245,2180.09,USD,payment
47246,3466.43,EUR,deposit
47247,338.8,USD,deposit
47248,2107.9,USD,deposit
47249,2941.32,USD,payment
47250,4830.09,GBP,deposit
47251,640.49,USD,withdrawal
47252,2000.48,GBP,withdrawal
47253,648.92,USD,payment
47254,3089.31,EUR,withdrawal
47255,3243.76,EUR,withdrawal
47256,2115.12,USD,withdrawal
47257,2889.34,USD,payment
47258,2999.76,GBP,withdrawal
47259,4462.73,USD,deposit
47260,1811.17,EUR,deposit
47261,4369.32,USD,deposit
47262,3359.99,GBP,payment
47263,1462.59,USD,withdrawal
47264,130.07,USD,deposit
47265,4435.38,USD,withdrawal
47266,4374.96,GBP,payment
47267,4087.48,USD,withdrawal
47268,4510.36,USD,withdrawal
47269,4603.14,EUR,deposit
47270,4930.58,GBP,payment
47271,3822.3,EUR,payment
47272,2233.1,USD,deposit
47273,2407.38,USD,deposit
47274,3238.19,GBP,deposit
47275,2018.02,GBP,deposit
47276,3270.87,EUR,payment
47277,3444.46,GBP,deposit
47278,4078.86,GBP,deposit
47279,4667.26,GBP,deposit
47280,3313.94,GBP,deposit
47281,325.89,USD,payment
47282,2983.33,EUR,withdrawal
47283,1324.9,GBP,deposit
47284,1111.45,GBP,withdrawal
47285,1724.28,EUR,withdrawal
47286,3849.74,USD,payment
47287,2186.68,GBP,withdrawal
47288,1766.53,USD,withdrawal
47289,3633.32,EUR,deposit
47290,433.29,USD,deposit
47291,2398.26,EUR,withdrawal
47292,2824.39,USD,payment
47293,3972.34,GBP,withdrawal
47294,3906.69,GBP,withdrawal
47295,3436.5,EUR,deposit
47296,1175.59,EUR,withdrawal
47297,2160.69,USD,deposit
47298,4500.58,USD,deposit
47299,3955.08,USD,withdrawal
47300,1076.13,EUR,deposit
47301,3234.27,EUR,deposit
47302,4461.71,GBP,withdrawal
47303,945.79,GBP,deposit
47304,4345.87,USD,withdrawal
47305,3224.69,GBP,deposit
47306,439.11,GBP,deposit
47307,4163.73,EUR,deposit
47308,1566.16,GBP,deposit
47309,1360.65,USD,deposit
47310,948.78,USD,payment
47311,1707.25,EUR,withdrawal
47312,4945.0,GBP,deposit
47313,186.56,GBP,deposit
47314,3412.71,EUR,withdrawal
47315,4505.39,GBP,deposit
47316,1979.5,EUR,payment
47317,4032.14,GBP,payment
47318,3444.85,GBP,withdrawal
47319,2364.6,GBP,withdrawal
47320,3348.3,USD,deposit
47321,2320.18,GBP,payment
47322,4845.15,EUR,deposit
47323,2923.7,EUR,deposit
47324,898.84,GBP,withdrawal
47325,4751.59,GBP,deposit
47326,88.25,USD,withdrawal
47327,3759.0,GBP,withdrawal
47328,1119.73,GBP,withdrawal
47329,3570.09,GBP,payment
47330,840.16,EUR,payment
47331,1378.31,EUR,deposit
47332,794.18,GBP,payment
47333,4753.59,GBP,withdrawal
47334,1267.5,GBP,deposit
47335,3198.7,GBP,payment
47336,257.45,GBP,payment
47337,4904.51,GBP,withdrawal
47338,3792.96,EUR,deposit
47339,3007.26,EUR,deposit
47340,2359.74,EUR,payment
47341,3922.06,USD,deposit
47342,2864.5,GBP,payment
47343,4956.66,GBP,deposit
47344,3047.8,USD,payment
47345,1909.7,EUR,payment
47346,33.77,USD,payment
47347,3294.69,EUR,withdrawal
47348,3965.43,EUR,payment
47349,2494.82,GBP,payment
47350,1226.84,USD,deposit
47351,2602.08,GBP,payment
47352,3959.03,USD,deposit
47353,2380.28,GBP,withdrawal
47354,2240.16,USD,deposit
47355,4181.51,EUR,deposit
47356,1877.49,USD,withdrawal
47357,1825.82,EUR,withdrawal
47358,4030.57,USD,deposit
47359,1878.39,EUR,deposit
47360,2109.09,EUR,payment
47361,2894.28,GBP,deposit
47362,1117.65,GBP,withdrawal
47363,1119.85,EUR,withdrawal
47364,4934.25,USD,deposit
47365,929.67,GBP,withdrawal
47366,4666.71,GBP,deposit
47367,1001.58,EUR,withdrawal
47368,4412.97,GBP,payment
47369,4210.67,EUR,payment
47370,3020.8,EUR,payment
47371,207.77,EUR,payment
47372,61.27,GBP,payment
47373,1314.09,EUR,payment
47374,3573.22,USD,withdrawal
47375,3727.04,GBP,payment
47376,4433.2,EUR,deposit
47377,2132.33,GBP,payment
47378,728.95,USD,deposit
47379,4518.97,USD,withdrawal
47380,3386.0,EUR,deposit
47381,1324.86,USD,payment
47382,4338.7,EUR,deposit
47383,2817.63,EUR,deposit
47384,4134.21,EUR,deposit
47385,711.61,GBP,payment
47386,3236.25,GBP,payment
47387,155.8,GBP,deposit
47388,3396.65,EUR,deposit
47389,1442.08,EUR,payment
47390,2843.32,USD,withdrawal
47391,3073.91,GBP,deposit
47392,3397.26,EUR,withdrawal
47393,3508.04,USD,payment
47394,1272.52,GBP,withdrawal
47395,2707.23,EUR,deposit
47396,4378.18,GBP,payment
47397,470.23,GBP,deposit
47398,725.75,GBP,withdrawal
47399,4104.63,USD,payment
47400,1344.22,EUR,payment
47401,1119.41,EUR,payment
47402,2901.72,GBP,deposit
47403,3110.09,EUR,payment
47404,4729.72,EUR,deposit
47405,1732.63,USD,withdrawal
47406,3594.86,USD,withdrawal
47407,974.75,USD,withdrawal
47408,4006.05,USD,withdrawal
47409,2983.63,GBP,withdrawal
47410,1419.29,EUR,withdrawal
47411,2889.49,EUR,withdrawal
47412,1117.42,GBP,payment
47413,2779.36,GBP,withdrawal
47414,643.14,USD,deposit
47415,1519.08,EUR,withdrawal
47416,374.59,GBP,withdrawal
47417,3505.8,GBP,payment
47418,4610.45,EUR,payment
47419,3238.89,USD,payment
47420,4152.09,USD,deposit
47421,4672.36,EUR,payment
47422,3873.48,USD,deposit
47423,4368.64,GBP,withdrawal
47424,4380.93,GBP,deposit
47425,4434.8,USD,deposit
47426,4603.69,EUR,deposit
47427,4646.96,USD,payment
47428,3688.86,USD,deposit
47429,4679.17,EUR,deposit
47430,3092.93,EUR,payment
47431,2938.93,EUR,deposit
47432,4004.34,GBP,payment
47433,1864.54,GBP,deposit
47434,318.23,GBP,deposit
47435,4262.29,EUR,payment
47436,637.51,EUR,withdrawal
47437,432.92,GBP,deposit
47438,693.35,GBP,withdrawal
47439,1075.29,USD,withdrawal
47440,850.75,USD,deposit
47441,3819.31,EUR,payment
47442,1437.52,USD,withdrawal
47443,4609.69,USD,deposit
47444,989.78,EUR,withdrawal
47445,75.33,GBP,payment
47446,3377.07,USD,withdrawal
47447,1348.05,USD,payment
47448,518.12,USD,withdrawal
47449,3682.77,USD,withdrawal
47450,4720.33,USD,deposit
47451,2145.11,USD,payment
47452,611.17,USD,withdrawal
47453,939.26,EUR,withdrawal
47454,2961.34,EUR,deposit
47455,1455.6,EUR,deposit
47456,4129.72,EUR,withdrawal
47457,2897.17,EUR,withdrawal
47458,2500.12,USD,withdrawal
47459,4875.57,EUR,withdrawal
47460,4007.84,GBP,deposit
47461,1584.21,GBP,deposit
47462,3491.11,EUR,payment
47463,3146.22,USD,payment
47464,2795.42,EUR,withdrawal
47465,282.73,USD,deposit
47466,888.26,EUR,deposit
47467,2035.0,GBP,payment
47468,1360.37,USD,deposit
47469,4336.52,GBP,deposit
47470,2379.56,USD,withdrawal
47471,3126.21,USD,deposit
47472,2427.95,EUR,withdrawal
47473,1783.83,USD,withdrawal
47474,2737.95,GBP,deposit
47475,1760.01,GBP,payment
47476,3880.26,EUR,payment
47477,4358.74,USD,deposit
47478,3318.3,USD,deposit
47479,2063.49,GBP,deposit
47480,2405.4,GBP,withdrawal
47481,1448.89,GBP,payment
47482,4960.62,GBP,deposit
47483,1599.42,EUR,withdrawal
47484,4420.64,USD,deposit
47485,3772.04,USD,withdrawal
47486,4795.59,EUR,withdrawal
47487,4562.74,USD,withdrawal
47488,2050.41,USD,payment
47489,979.38,GBP,payment
47490,3325.16,USD,withdrawal
47491,3842.47,EUR,withdrawal
47492,591.5,GBP,payment
47493,1325.19,GBP,payment
47494,2160.16,USD,deposit
47495,986.73,USD,withdrawal
47496,4280.68,USD,withdrawal
47497,2590.17,EUR,deposit
47498,1452.26,EUR,withdrawal
47499,3276.57,GBP,deposit
47500,2168.64,USD,deposit
47501,2104.86,EUR,deposit
47502,2870.67,GBP,payment
47503,4520.33,GBP,payment
47504,1122.45,USD,deposit
47505,1328.2,GBP,withdrawal
47506,1120.66,GBP,withdrawal
47507,4722.55,USD,payment
47508,4467.37,GBP,deposit
47509,2964.19,EUR,withdrawal
47510,2667.05,EUR,deposit
47511,1024.58,USD,withdrawal
47512,3435.57,USD,deposit
47513,2509.77,EUR,withdrawal
47514,4738.96,USD,deposit
47515,62.09,GBP,withdrawal
47516,3371.75,GBP,withdrawal
47517,2607.82,EUR,payment
47518,988.17,USD,payment
47519,708.77,EUR,deposit
47520,1715.95,EUR,deposit
47521,751.76,GBP,withdrawal
47522,2405.62,GBP,payment
47523,1998.45,GBP,payment
47524,3905.16,EUR,deposit
47525,4198.52,GBP,payment
47526,4604.47,GBP,payment
47527,3656.04,EUR,withdrawal
47528,3666.08,USD,deposit
47529,879.96,USD,payment
47530,1827.08,USD,payment
47531,1795.99,EUR,withdrawal
47532,1413.28,EUR,withdrawal
47533,3621.71,USD,withdrawal
47534,3528.88,GBP,deposit
47535,3983.57,USD,deposit
47536,3504.32,GBP,deposit
47537,1483.65,EUR,payment
47538,560.65,USD,withdrawal
47539,511.64,USD,payment
47540,4500.16,USD,deposit
47541,2812.99,EUR,deposit
47542,915.28,EUR,deposit
47543,1234.69,EUR,payment
47544,4638.14,GBP,deposit
47545,4603.66,USD,payment
47546,822.55,USD,payment
47547,25.08,EUR,deposit
47548,618.57,EUR,deposit
47549,4224.74,GBP,withdrawal
47550,1113.01,USD,withdrawal
47551,2490.56,GBP,withdrawal
47552,61.23,GBP,withdrawal
47553,4347.8,USD,withdrawal
47554,4866.17,EUR,withdrawal
47555,1692.1,EUR,withdrawal
47556,2478.79,USD,withdrawal
47557,476.71,GBP,withdrawal
47558,1137.63,USD,payment
47559,2483.28,GBP,payment
47560,4960.85,EUR,deposit
47561,1431.81,GBP,deposit
47562,2755.11,USD,payment
47563,1172.33,USD,withdrawal
47564,2569.26,GBP,deposit
47565,859.06,USD,payment
47566,2063.53,EUR,payment
47567,1024.05,GBP,withdrawal
47568,1045.35,USD,withdrawal
47569,4639.07,GBP,withdrawal
47570,4552.97,EUR,payment
47571,2523.94,GBP,withdrawal
47572,4044.42,GBP,deposit
47573,543.95,USD,deposit
47574,1089.26,USD,deposit
47575,2174.63,GBP,withdrawal
47576,3335.94,GBP,payment
47577,1649.89,EUR,deposit
47578,4104.59,GBP,payment
47579,1056.76,USD,deposit
47580,3082.2,EUR,deposit
47581,2515.29,GBP,withdrawal
47582,2886.12,USD,payment
47583,1194.49,EUR,withdrawal
47584,3817.31,GBP,deposit
47585,942.89,EUR,payment
47586,2880.72,USD,withdrawal
47587,251.95,USD,withdrawal
47588,2545.29,USD,withdrawal
47589,1608.58,USD,deposit
47590,3103.32,USD,withdrawal
47591,3712.86,GBP,payment
47592,962.73,EUR,withdrawal
47593,4982.6,USD,withdrawal
47594,2318.03,USD,payment
47595,2120.36,USD,deposit
47596,1681.51,USD,payment
47597,110.85,USD,payment
47598,4260.51,USD,payment
47599,2259.71,GBP,withdrawal
47600,857.17,EUR,withdrawal
47601,4266.94,GBP,withdrawal
47602,1766.37,EUR,payment
47603,2478.3,GBP,payment
47604,3655.14,USD,withdrawal
47605,609.01,EUR,payment
47606,2849.64,GBP,withdrawal
47607,346.66,GBP,deposit
47608,1433.24,EUR,payment
47609,280.2,GBP,payment
47610,1516.92,EUR,deposit
47611,4937.81,USD,withdrawal
47612,861.42,GBP,withdrawal
47613,1032.16,EUR,payment
47614,4536.2,USD,withdrawal
47615,3456.63,USD,withdrawal
47616,3427.08,EUR,payment
47617,3917.52,USD,withdrawal
47618,3270.95,EUR,withdrawal
47619,453.78,GBP,payment
47620,4464.52,USD,withdrawal
47621,1904.67,EUR,deposit
47622,1987.02,EUR,withdrawal
47623,4643.4,USD,payment
47624,4499.04,EUR,withdrawal
47625,4550.66,EUR,withdrawal
47626,972.86,USD,payment
47627,280.18,EUR,deposit
47628,4919.76,EUR,withdrawal
47629,1918.64,GBP,payment
47630,4817.29,USD,deposit
47631,4393.11,EUR,deposit
47632,1119.48,EUR,deposit
47633,1311.99,GBP,withdrawal
47634,4269.37,EUR,payment
47635,1307.96,GBP,withdrawal
47636,4800.0,GBP,withdrawal
47637,487.68,USD,withdrawal
47638,2912.11,USD,withdrawal
47639,3431.55,GBP,withdrawal
47640,1184.3,USD,withdrawal
47641,2336.25,GBP,withdrawal
47642,1717.46,USD,payment
47643,3554.9,GBP,withdrawal
47644,2274.51,EUR,withdrawal
47645,4894.4,USD,withdrawal
47646,1635.46,USD,deposit
47647,2113.18,GBP,payment
47648,3043.09,EUR,withdrawal
47649,1.61,GBP,payment
47650,4382.68,GBP,withdrawal
47651,151.69,USD,withdrawal
47652,1939.1,USD,deposit
47653,1149.01,GBP,deposit
47654,3090.58,GBP,payment
47655,3525.82,GBP,withdrawal
47656,3509.62,USD,payment
47657,1998.79,EUR,payment
47658,4216.77,GBP,deposit
47659,1085.49,USD,withdrawal
47660,2180.78,USD,payment
47661,1475.99,EUR,payment
47662,554.97,USD,payment
47663,4045.59,EUR,withdrawal
47664,3003.88,GBP,deposit
47665,4753.68,EUR,withdrawal
47666,2103.63,GBP,withdrawal
47667,4459.98,EUR,withdrawal
47668,3803.16,EUR,deposit
47669,3178.98,USD,deposit
47670,1421.61,GBP,deposit
47671,2468.18,USD,payment
47672,2093.74,GBP,deposit
47673,2097.99,EUR,deposit
47674,321.13,GBP,deposit
47675,3809.89,GBP,withdrawal
47676,3765.24,GBP,payment
47677,1313.41,USD,payment
47678,3846.5,USD,deposit
47679,3736.01,GBP,withdrawal
47680,3801.44,EUR,deposit
47681,1541.2,GBP,withdrawal
47682,1916.98,EUR,deposit
47683,4084.92,USD,withdrawal
47684,2948.12,GBP,withdrawal
47685,2650.37,USD,withdrawal
47686,4467.76,USD,withdrawal
47687,4757.69,EUR,payment
47688,590.49,EUR,deposit
47689,4696.34,EUR,deposit
47690,1690.45,GBP,withdrawal
47691,1507.56,USD,withdrawal
47692,4631.49,USD,withdrawal
47693,4506.32,EUR,payment
47694,2342.86,USD,deposit
47695,2866.31,GBP,withdrawal
47696,185.79,EUR,deposit
47697,689.09,USD,deposit
47698,3107.51,GBP,withdrawal
47699,4279.08,GBP,withdrawal
47700,487.93,GBP,deposit
47701,1078.02,USD,withdrawal
47702,470.45,GBP,payment
47703,2191.42,USD,withdrawal
47704,3441.89,EUR,deposit
47705,2122.51,GBP,withdrawal
47706,1220.67,GBP,deposit
47707,1918.6,EUR,deposit
47708,459.11,GBP,deposit
47709,4446.3,USD,payment
47710,3707.88,GBP,deposit
47711,1971.37,EUR,withdrawal
47712,3257.39,GBP,withdrawal
47713,3175.58,GBP,withdrawal
47714,2830.18,EUR,withdrawal
47715,622.68,USD,withdrawal
47716,1949.36,EUR,payment
47717,599.07,GBP,withdrawal
47718,3858.39,EUR,payment
47719,2576.23,GBP,withdrawal
47720,2656.28,USD,payment
47721,1106.92,EUR,withdrawal
47722,1726.48,EUR,payment
47723,783.16,USD,withdrawal
47724,3153.72,GBP,payment
47725,3526.44,USD,deposit
47726,3614.68,USD,deposit
47727,4193.3,USD,deposit
47728,1867.12,USD,payment
47729,573.01,USD,withdrawal
47730,4990.99,EUR,withdrawal
47731,981.27,GBP,payment
47732,845.73,USD,payment
47733,3513.81,GBP,deposit
47734,3423.78,GBP,withdrawal
47735,3903.93,GBP,payment
47736,2808.38,EUR,deposit
47737,1246.24,EUR,payment
47738,2585.6,USD,payment
47739,417.31,GBP,payment
47740,1402.72,EUR,deposit
47741,860.62,EUR,deposit
47742,610.31,EUR,deposit
47743,1549.44,EUR,payment
47744,1384.32,EUR,payment
47745,2789.71,USD,deposit
47746,2120.57,EUR,withdrawal
47747,3345.79,USD,payment
47748,789.92,USD,payment
47749,4358.49,GBP,deposit
47750,1637.14,EUR,deposit
47751,3235.07,EUR,withdrawal
47752,2209.9,GBP,payment
47753,579.81,USD,deposit
47754,4919.41,EUR,deposit
47755,490.67,EUR,deposit
47756,241.09,USD,withdrawal
47757,3671.92,EUR,deposit
47758,1698.21,GBP,deposit
47759,2972.66,GBP,withdrawal
47760,3373.32,USD,deposit
47761,3356.88,GBP,payment
47762,1896.15,EUR,payment
47763,2550.8,USD,deposit
47764,739.66,USD,withdrawal
47765,1002.09,EUR,withdrawal
47766,1066.8,GBP,deposit
47767,2994.73,EUR,payment
47768,495.93,GBP,withdrawal
47769,4890.57,GBP,withdrawal
47770,2491.93,GBP,payment
47771,4398.93,USD,deposit
47772,3767.73,EUR,deposit
47773,4206.18,EUR,withdrawal
47774,4220.26,EUR,payment
47775,2801.34,EUR,payment
47776,4055.18,EUR,payment
47777,3454.47,EUR,payment
47778,4426.18,GBP,payment
47779,766.91,USD,payment
47780,3007.16,USD,withdrawal
47781,2262.97,GBP,withdrawal
47782,4218.2,GBP,withdrawal
47783,4367.98,EUR,deposit
47784,2677.7,EUR,withdrawal
47785,639.74,GBP,deposit
47786,2159.87,USD,deposit
47787,3090.53,GBP,deposit
47788,3449.04,EUR,deposit
47789,2330.93,USD,deposit
47790,1197.33,USD,deposit
47791,1350.9,USD,payment
47792,2420.98,USD,payment
47793,3779.29,EUR,payment
47794,1090.9,EUR,withdrawal
47795,2093.96,EUR,deposit
47796,178.36,GBP,deposit
47797,251.35,EUR,payment
47798,1931.2,GBP,withdrawal
47799,4779.47,USD,withdrawal
47800,3064.77,USD,payment
47801,2727.21,EUR,deposit
47802,2538.04,USD,payment
47803,2453.19,USD,deposit
47804,3905.42,EUR,deposit
47805,4223.4,EUR,withdrawal
47806,3806.16,EUR,payment
47807,4823.12,USD,withdrawal
47808,1937.44,EUR,payment
47809,1517.32,GBP,deposit
47810,2715.88,USD,payment
47811,4870.46,GBP,withdrawal
47812,1251.85,USD,withdrawal
47813,2537.77,EUR,withdrawal
47814,373.07,USD,deposit
47815,948.06,EUR,deposit
47816,4293.98,GBP,withdrawal
47817,2987.09,GBP,withdrawal
47818,3470.34,USD,deposit
47819,132.69,EUR,deposit
47820,3076.54,EUR,payment
47821,264.06,GBP,payment
47822,3137.56,EUR,payment
47823,1341.47,GBP,withdrawal
47824,1889.63,EUR,payment
47825,508.85,USD,payment
47826,4963.69,EUR,payment
47827,1130.02,USD,deposit
47828,402.61,EUR,deposit
47829,1740.35,GBP,deposit
47830,52.16,USD,payment
47831,1786.31,EUR,withdrawal
47832,2594.43,GBP,payment
47833,4209.4,EUR,deposit
47834,3070.07,EUR,payment
47835,1356.96,EUR,withdrawal
47836,2541.69,USD,withdrawal
47837,3687.85,USD,withdrawal
47838,4298.0,EUR,withdrawal
47839,1656.67,EUR,payment
47840,1910.81,EUR,deposit
47841,1187.0,EUR,deposit
47842,4285.31,GBP,withdrawal
47843,1111.34,EUR,deposit
47844,1916.35,EUR,deposit
47845,14.41,USD,withdrawal
47846,3012.36,GBP,deposit
47847,1334.45,EUR,payment
47848,2117.96,USD,deposit
47849,452.43,EUR,deposit
47850,1294.79,EUR,withdrawal
47851,1633.94,EUR,deposit
47852,1884.56,USD,withdrawal
47853,789.96,EUR,withdrawal
47854,97.75,USD,withdrawal
47855,2339.35,GBP,deposit
47856,1.62,EUR,deposit
47857,1609.64,EUR,deposit
47858,1710.3,EUR,deposit
47859,4228.92,GBP,withdrawal
47860,4621.97,EUR,payment
47861,1427.23,USD,payment
47862,67.24,USD,payment
47863,3834.32,GBP,deposit
47864,1926.22,USD,deposit
47865,954.59,USD,payment
47866,4095.8,EUR,withdrawal
47867,4764.51,USD,payment
47868,963.28,USD,payment
47869,3135.1,GBP,deposit
47870,2197.51,GBP,payment
47871,2271.02,USD,withdrawal
47872,3969.86,GBP,withdrawal
47873,138.12,EUR,withdrawal
47874,921.16,EUR,deposit
47875,2340.5,EUR,deposit
47876,3109.09,EUR,payment
47877,4877.67,USD,deposit
47878,823.18,USD,deposit
47879,32.11,GBP,deposit
47880,3178.33,GBP,withdrawal
47881,760.34,EUR,deposit
47882,4007.49,USD,deposit
47883,4192.91,EUR,withdrawal
47884,239.45,EUR,deposit
47885,4946.79,EUR,deposit
47886,382.89,GBP,payment
47887,3660.8,GBP,deposit
47888,3995.9,GBP,withdrawal
47889,2390.08,EUR,payment
47890,4070.03,EUR,payment
47891,3845.84,GBP,withdrawal
47892,4998.38,GBP,payment
47893,4814.81,GBP,payment
47894,2829.57,EUR,payment
47895,2018.36,GBP,withdrawal
47896,355.65,GBP,payment
47897,3801.02,EUR,withdrawal
47898,2861.28,EUR,withdrawal
47899,50.61,EUR,deposit
47900,2690.11,EUR,withdrawal
47901,2136.12,GBP,withdrawal
47902,1360.16,GBP,withdrawal
47903,327.51,EUR,payment
47904,2890.48,GBP,deposit
47905,4424.25,GBP,deposit
47906,3318.24,GBP,withdrawal
47907,1130.11,USD,deposit
47908,4790.8,USD,deposit
47909,194.3,USD,payment
47910,1812.7,GBP,withdrawal
47911,1375.29,USD,deposit
47912,2765.31,USD,deposit
47913,2137.63,GBP,withdrawal
47914,1087.63,EUR,payment
47915,823.4,USD,deposit
47916,1882.78,EUR,withdrawal
47917,2136.23,USD,deposit
47918,1390.37,USD,withdrawal
47919,3477.23,EUR,withdrawal
47920,4802.64,USD,deposit
47921,4957.13,EUR,withdrawal
47922,2834.41,GBP,deposit
47923,4920.11,EUR,deposit
47924,2616.27,GBP,payment
47925,2447.31,USD,payment
47926,43.86,GBP,withdrawal
47927,1637.85,GBP,payment
47928,1332.71,GBP,payment
47929,2904.94,USD,payment
47930,3989.11,USD,withdrawal
47931,2502.59,EUR,withdrawal
47932,4587.89,GBP,payment
47933,2268.23,EUR,withdrawal
47934,4280.37,USD,payment
47935,1204.14,EUR,withdrawal
47936,4205.3,GBP,deposit
47937,1012.79,EUR,deposit
47938,2396.31,EUR,withdrawal
47939,2517.51,USD,withdrawal
47940,3166.15,USD,payment
47941,1337.93,EUR,withdrawal
47942,330.04,USD,withdrawal
47943,2541.42,USD,withdrawal
47944,3496.98,EUR,withdrawal
47945,4561.6,USD,deposit
47946,3777.37,USD,payment
47947,515.79,GBP,payment
47948,1297.64,EUR,payment
47949,1598.01,USD,withdrawal
47950,373.56,USD,deposit
47951,2661.47,USD,withdrawal
47952,3178.4,USD,deposit
47953,677.85,EUR,deposit
47954,90.62,GBP,withdrawal
47955,3224.33,EUR,payment
47956,2916.54,USD,payment
47957,4243.79,EUR,withdrawal
47958,3376.46,USD,deposit
47959,1379.93,GBP,withdrawal
47960,1359.42,USD,payment
47961,942.53,USD,deposit
47962,4368.1,EUR,withdrawal
47963,1135.12,EUR,withdrawal
47964,3006.14,USD,withdrawal
47965,2650.82,EUR,payment
47966,2913.8,USD,payment
47967,525.71,EUR,payment
47968,4313.62,GBP,payment
47969,4028.22,GBP,withdrawal
47970,1934.33,USD,withdrawal
47971,3018.26,EUR,deposit
47972,2079.6,EUR,withdrawal
47973,4857.49,EUR,deposit
47974,3680.54,EUR,withdrawal
47975,3176.32,GBP,payment
47976,82.59,USD,payment
47977,134.69,GBP,withdrawal
47978,790.28,USD,withdrawal
47979,1870.52,GBP,payment
47980,3774.4,USD,payment
47981,1920.36,EUR,payment
47982,1047.81,USD,withdrawal
47983,20.9,EUR,withdrawal
47984,1747.75,GBP,deposit
47985,4968.45,EUR,payment
47986,1956.63,EUR,payment
47987,2700.71,USD,withdrawal
47988,2819.26,EUR,deposit
47989,2345.02,USD,payment
47990,1363.51,GBP,withdrawal
47991,4875.36,USD,withdrawal
47992,1227.79,GBP,payment
47993,4406.04,GBP,deposit
47994,713.6,USD,payment
47995,1333.83,EUR,deposit
47996,197.3,GBP,withdrawal
47997,2978.91,GBP,withdrawal
47998,4361.84,USD,payment
47999,989.08,USD,deposit
48000,2325.94,GBP,withdrawal
48001,3690.18,GBP,deposit
48002,1651.72,USD,withdrawal
48003,4873.89,EUR,withdrawal
48004,3766.87,EUR,deposit
48005,2238.9,GBP,payment
48006,4746.05,EUR,deposit
48007,4679.9,GBP,deposit
48008,21.06,EUR,payment
48009,507.54,EUR,withdrawal
48010,3198.59,EUR,deposit
48011,4731.47,GBP,withdrawal
48012,3444.86,USD,payment
48013,129.9,GBP,withdrawal
48014,3376.23,EUR,payment
48015,2881.58,EUR,payment
48016,1499.07,GBP,payment
48017,534.07,USD,deposit
48018,4753.6,USD,withdrawal
48019,2250.3,USD,withdrawal
48020,444.65,USD,deposit
48021,1031.73,GBP,payment
48022,4260.87,GBP,payment
48023,4770.92,EUR,payment
48024,4931.78,EUR,withdrawal
48025,4304.57,EUR,withdrawal
48026,1231.57,USD,deposit
48027,1176.83,EUR,withdrawal
48028,4790.44,USD,payment
48029,4951.65,EUR,payment
48030,4492.1,EUR,withdrawal
48031,3217.19,GBP,payment
48032,4602.06,EUR,payment
48033,3431.51,EUR,deposit
48034,954.34,USD,payment
48035,1687.5,USD,deposit
48036,2941.91,GBP,withdrawal
48037,3358.89,USD,deposit
48038,1612.87,EUR,payment
48039,3002.4,USD,deposit
48040,4993.87,USD,deposit
48041,4436.08,EUR,deposit
48042,1307.92,USD,deposit
48043,3850.48,USD,deposit
48044,4209.22,GBP,deposit
48045,597.96,USD,deposit
48046,1711.89,GBP,withdrawal
48047,2427.65,USD,deposit
48048,2750.01,GBP,payment
48049,3750.56,USD,payment
48050,2011.82,GBP,withdrawal
48051,670.95,GBP,deposit
48052,151.05,USD,deposit
48053,4431.06,GBP,withdrawal
48054,3548.76,EUR,withdrawal
48055,3567.04,GBP,withdrawal
48056,4500.5,EUR,payment
48057,4418.1,EUR,deposit
48058,1088.8,GBP,withdrawal
48059,4944.17,GBP,payment
48060,1230.93,USD,deposit
48061,2097.6,USD,deposit
48062,1603.05,GBP,payment
48063,1409.11,EUR,withdrawal
48064,2321.67,GBP,payment
48065,2201.83,EUR,payment
48066,705.26,USD,withdrawal
48067,878.3,GBP,deposit
48068,3206.06,GBP,deposit
48069,113.86,USD,withdrawal
48070,401.85,GBP,deposit
48071,3824.74,EUR,payment
48072,1163.61,GBP,deposit
48073,2282.94,GBP,deposit
48074,3338.92,EUR,withdrawal
48075,3023.73,GBP,payment
48076,4288.78,USD,withdrawal
48077,1213.06,USD,withdrawal
48078,1067.45,GBP,withdrawal
48079,1996.98,GBP,withdrawal
48080,1313.04,GBP,payment
48081,3103.26,USD,payment
48082,40.99,EUR,withdrawal
48083,3262.32,USD,withdrawal
48084,1341.35,GBP,deposit
48085,1088.84,USD,deposit
48086,4434.9,USD,payment
48087,4871.18,USD,payment
48088,2359.5,EUR,withdrawal
48089,914.52,EUR,withdrawal
48090,2420.34,GBP,deposit
48091,10.41,USD,payment
48092,686.71,GBP,payment
48093,1673.11,GBP,deposit
48094,3681.24,USD,withdrawal
48095,223.29,EUR,payment
48096,1667.37,GBP,withdrawal
48097,154.7,USD,payment
48098,1119.86,EUR,withdrawal
48099,3070.97,GBP,payment
48100,2960.37,USD,withdrawal
48101,2376.45,GBP,withdrawal
48102,3209.67,EUR,deposit
48103,745.99,USD,withdrawal
48104,4591.39,GBP,deposit
48105,301.27,USD,withdrawal
48106,652.3,EUR,deposit
48107,4921.84,EUR,deposit
48108,45.36,EUR,withdrawal
48109,908.92,EUR,deposit
48110,1947.91,GBP,deposit
48111,3311.59,GBP,withdrawal
48112,3391.16,EUR,payment
48113,2793.48,EUR,payment
48114,4688.91,EUR,payment
